Filename,Segment,WC,WPS,Sixltr,Dic,Функция,Местоимение,Личноеместоимение,я,мы,ты,онаон,они,неопределенныеместоимен,вы,вербальные,сленг,Наречие,Предлог,Союз,Отрицание,quant,Числительное,ВульгаризмТабу,Общество,Семья,Друг,Человечество,Действие,Позитив,Негатив,Беспокойство,Гнев,Грусть,Когнитив,Интуиция,Мотивация,Несоответствие,Попытка,Уверенность,Помеха,Включение,Исключение,Перцепция,Видение,Слышание,Чувствование,Биология,Тело,Здоровье,Секс,Потребление,Сравнение,Стимул,Пространство,Время,Работа,Успех,Досуг,Дом,Деньги,Религия,Смерть,Согласие,Междометие,Наполнение,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
UEDy-0EJbKXu6TEZ70-EDw.txt,1,20014,20014.00,23.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,235.29,0.25,45.42,45.59,0.00,0.00,0.00,2.56,106.41,0.00,0.00,35.07
3YUaPRFQ_0OmOFJlJT2BIQ.txt,1,422,8.27,21.80,85.55,54.74,20.14,10.66,4.03,1.90,0.95,1.90,7.35,1.18,0.71,19.67,0.00,1.90,9.48,11.61,4.50,3.32,0.71,0.00,13.51,0.00,0.71,0.95,9.72,6.40,1.42,1.18,1.42,0.00,23.46,8.06,2.37,0.95,3.32,1.42,0.47,9.72,3.55,1.18,0.71,0.47,0.00,0.71,0.00,0.00,0.00,0.71,16.35,1.18,10.19,2.84,0.71,1.42,0.47,0.47,0.24,0.00,0.71,0.47,0.47,0.95,31.28,8.53,11.14,0.00,0.00,2.84,1.90,0.71,4.74,0.00,1.42,0.00
"_OPzqyiKP6XCm8xMdasMdQ.txt",1,315,17.50,26.98,86.35,53.33,18.41,9.84,4.76,2.22,0.63,1.90,5.71,0.95,0.00,17.46,0.00,0.95,12.70,8.25,1.27,4.44,1.27,0.00,11.11,0.00,0.63,1.27,7.62,6.35,0.32,0.95,0.00,0.32,26.98,7.62,2.22,0.95,2.54,4.76,0.63,11.43,2.22,1.27,0.95,0.32,0.00,1.27,0.32,0.95,0.00,0.00,23.49,2.22,14.92,4.44,3.81,3.17,0.00,0.32,0.32,0.00,0.00,0.63,0.00,0.32,34.29,5.71,15.24,0.63,0.00,0.32,0.00,4.13,6.98,0.00,1.27,0.00
41JSa5KbSagMjGuVM7aykA.txt,1,262,9.36,37.40,84.35,39.69,11.07,7.25,0.76,2.29,0.00,3.44,3.44,0.76,0.38,9.92,0.00,0.38,10.31,8.40,2.67,3.82,0.00,0.38,17.56,0.00,0.00,6.87,14.89,8.02,5.73,1.53,2.67,0.76,24.43,4.96,2.29,2.29,3.82,3.05,2.29,7.63,3.82,1.15,0.00,0.38,0.76,2.29,0.76,1.53,0.00,0.00,19.08,1.53,14.12,2.67,2.29,4.58,0.76,0.00,0.00,0.00,0.00,0.00,0.76,0.00,20.23,9.16,9.16,0.00,0.00,1.53,0.00,0.38,0.00,0.00,0.00,0.00
hZOqZvR-BufQugIPiKglKg.txt,1,324,10.45,29.01,91.67,47.84,11.73,8.02,0.00,5.86,0.00,1.23,3.70,0.00,0.00,12.65,0.00,2.16,10.19,11.11,4.94,4.94,0.31,0.00,14.81,0.00,0.93,4.94,15.74,10.80,4.32,0.62,2.78,0.62,28.70,8.95,1.85,0.62,1.54,2.16,1.54,11.42,2.78,2.16,0.00,0.62,1.23,2.16,0.00,0.62,0.31,1.23,18.21,1.85,13.58,3.09,2.78,3.70,0.31,0.31,3.40,0.00,0.00,0.31,0.00,0.31,18.52,9.57,7.41,0.31,0.00,0.00,0.00,1.23,0.00,0.00,0.00,0.00
md7p43g_1pEU-Ac_Awo0lA.txt,1,262,23.82,35.50,79.01,45.42,11.45,7.25,3.44,2.29,0.00,1.15,2.29,0.76,0.00,12.60,0.00,3.05,10.69,11.45,2.67,4.96,0.00,0.00,10.31,0.00,0.00,1.15,9.92,6.87,1.15,0.76,0.00,0.00,26.34,4.20,2.67,0.38,2.67,4.20,0.38,11.07,1.15,2.29,0.00,1.15,0.38,1.53,0.00,0.00,0.00,1.53,17.94,2.29,10.69,3.05,1.53,5.34,0.00,0.00,0.00,0.00,0.00,0.76,0.00,1.53,24.05,3.82,13.36,0.00,0.00,0.00,0.00,0.00,6.87,0.00,0.00,0.00
OUKUjiazODgv4UKvfzEEUw.txt,1,19074,19074.00,23.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,233.99,0.19,44.58,44.80,0.00,0.00,0.01,2.58,105.13,0.00,0.00,36.69
ozwndFmv1ADMRy30cgbbuA.txt,1,295,15.53,30.51,90.51,52.20,15.93,10.17,1.02,4.41,1.02,3.73,2.03,2.71,0.00,11.19,0.00,3.39,12.54,12.20,1.36,2.37,0.00,0.00,15.25,0.68,0.34,2.71,6.10,4.41,0.68,1.02,0.00,0.34,27.80,3.39,4.41,1.69,4.75,2.71,2.71,8.47,4.75,1.69,0.34,0.68,0.34,2.71,0.00,2.03,0.00,0.68,30.17,4.07,17.63,6.10,3.05,2.71,0.68,0.00,0.00,0.00,0.00,0.00,0.68,1.36,19.66,7.80,10.17,0.00,0.00,0.00,0.00,1.69,0.00,0.00,0.00,0.00
YegzwxVHWylivhSKP48Y9A.txt,1,330,33.00,25.45,87.27,55.76,20.91,13.03,7.27,1.21,0.00,3.33,4.24,2.42,0.00,19.39,0.00,1.82,10.30,10.61,3.33,4.55,0.30,0.00,21.52,0.91,1.21,4.85,11.21,6.67,2.42,1.21,0.30,0.00,23.94,6.06,1.52,0.91,3.64,4.55,0.30,9.39,2.42,3.03,0.00,0.91,2.12,1.52,0.00,0.61,0.61,0.30,11.82,0.61,8.79,3.03,0.30,1.82,0.30,0.30,0.00,0.00,0.00,0.91,0.00,0.00,23.03,2.73,16.36,0.61,0.00,0.30,0.00,3.03,0.00,0.00,0.00,0.00
gm38BPtcoxwxaNnttU7sXA.txt,1,18094,18094.00,23.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234.53,0.18,45.19,45.24,0.00,0.01,0.03,2.53,105.60,0.00,0.00,35.76
K2KiDsIg1gy6qYyV6s8Oeg.txt,1,324,8.76,22.53,94.75,57.10,21.60,17.59,14.20,0.00,0.00,1.54,4.01,0.31,0.00,28.09,0.62,2.78,9.26,10.80,2.78,4.32,0.93,0.00,15.12,0.31,0.00,5.25,18.21,12.65,3.09,0.31,0.00,2.16,21.91,5.56,4.94,1.85,4.01,1.23,0.31,4.94,3.09,2.78,1.85,0.62,0.31,4.32,0.31,1.23,2.78,0.00,12.65,1.85,6.79,2.16,0.93,2.47,1.54,0.62,0.00,0.31,0.31,0.31,0.00,0.62,22.53,11.42,9.26,0.00,0.00,0.00,0.00,1.85,0.00,0.00,0.00,0.00
F_pSfD5OOnuBJLg2cbpZ3Q.txt,1,312,11.14,25.32,85.90,50.64,17.95,12.18,0.64,6.09,0.64,4.17,4.49,0.32,0.64,13.78,0.00,1.28,13.14,7.05,3.21,2.56,1.92,0.00,22.44,0.00,0.32,5.13,10.90,6.73,2.24,1.60,0.32,0.64,25.32,6.41,1.60,2.56,3.53,0.96,1.28,11.54,3.21,1.28,0.32,0.00,0.32,2.24,0.00,1.60,0.32,0.32,17.31,1.60,11.54,2.88,1.60,1.60,0.00,0.00,0.00,0.00,0.00,0.32,0.32,0.32,24.36,8.65,11.22,0.00,0.00,1.60,0.00,1.60,1.28,0.00,0.00,0.00
gyMQ-LcR4BfpYibtMKvpwA.txt,1,315,11.67,26.98,91.75,55.56,15.87,10.16,5.71,1.59,0.00,2.86,4.13,0.00,0.00,16.51,0.32,2.22,14.29,15.56,1.59,1.27,0.00,0.00,8.89,0.00,0.00,1.27,9.21,6.67,2.22,0.00,0.63,0.00,28.25,5.71,5.40,2.54,3.17,1.90,0.95,10.16,4.76,3.17,1.27,0.63,0.95,2.22,0.00,0.63,0.32,1.27,23.49,1.27,14.92,4.76,2.86,3.49,0.00,0.00,0.00,0.00,0.00,0.95,0.32,1.27,24.13,6.03,10.79,0.32,0.00,2.22,0.32,1.90,2.54,0.00,0.00,0.00
6a6OHAjTIkuaxkxvygZ9KA.txt,1,287,19.13,32.40,83.62,48.08,14.63,10.10,7.67,0.00,1.05,1.05,2.79,1.74,0.00,18.47,0.00,2.09,11.50,11.15,4.53,1.05,0.35,0.00,12.20,0.00,0.70,2.44,10.45,8.36,1.05,0.35,0.35,0.00,22.30,3.14,2.79,0.00,4.53,3.14,0.70,5.92,3.48,2.09,1.05,0.35,0.70,2.09,0.00,0.70,0.00,1.39,20.56,1.39,14.63,2.79,1.05,2.09,0.00,0.00,0.70,0.00,0.00,0.35,0.00,1.39,20.56,5.23,12.89,0.00,0.00,0.00,0.00,1.74,0.00,0.00,0.70,0.00
sOrz4IsFPvw5COjULcuIzg.txt,1,19499,19499.00,24.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,237.23,0.16,45.95,46.16,0.00,0.05,0.00,2.62,107.78,0.00,0.00,34.51
18OgJ4wlnTBSC_VL7D67Nw.txt,1,22248,22248.00,23.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,233.91,0.17,44.75,44.97,0.00,0.00,0.00,2.53,105.26,0.00,0.00,36.24
qbVmGxsFD76XEKCNKm_LJw.txt,1,260,16.25,38.85,76.92,37.31,10.77,6.54,1.15,2.69,0.00,2.69,1.92,0.38,0.00,10.00,0.00,1.15,10.77,6.92,2.31,1.92,0.77,0.00,16.92,0.00,2.31,3.46,13.08,10.77,1.92,1.15,0.00,0.77,20.77,6.15,1.54,1.92,4.23,1.15,0.38,6.54,3.46,5.77,1.54,3.08,0.38,1.92,0.77,0.38,0.00,0.77,17.31,1.92,11.54,3.85,1.15,1.92,0.77,0.00,0.77,0.00,0.00,0.77,0.38,0.00,28.08,6.15,15.77,1.15,0.00,1.15,0.00,1.54,2.31,0.00,0.00,0.00
v1DzP79P3t98IlvskmxMEw.txt,1,202,18.36,32.67,88.12,47.52,11.39,8.42,4.46,1.49,0.00,2.48,1.98,0.00,0.00,17.33,0.00,1.49,12.38,8.42,3.96,6.93,0.00,0.00,14.36,0.00,0.00,3.96,7.92,7.43,0.00,0.00,0.00,0.00,17.33,3.47,2.48,0.99,3.47,0.50,0.99,7.92,0.99,1.49,0.50,0.99,0.00,0.99,0.00,0.99,0.00,0.00,25.25,3.96,13.37,5.45,7.43,2.97,0.00,0.50,0.99,0.00,0.00,0.50,0.00,0.50,22.77,5.45,14.85,0.00,0.00,0.00,0.00,1.49,0.99,0.00,0.00,0.00
Q8DaQwOhFYeaxVffJr1Jmw.txt,1,20829,20829.00,23.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234.38,0.17,45.17,45.38,0.00,0.00,0.03,2.46,105.81,0.00,0.00,35.35
eW2nlcfWrW11uNfl8GlilQ.txt,1,284,10.92,30.99,82.39,43.66,10.21,5.63,1.06,1.41,0.70,1.76,4.58,0.35,0.00,9.15,0.00,2.46,8.80,11.97,0.70,4.58,0.00,0.00,9.86,0.00,0.00,3.52,11.62,7.75,1.41,1.06,0.00,0.35,20.42,2.82,1.06,0.70,1.41,4.93,2.11,10.92,2.82,3.52,1.41,0.35,0.70,1.76,0.00,0.35,0.70,0.70,23.59,0.70,15.49,5.28,2.82,2.11,1.76,1.41,0.00,0.00,0.00,0.35,0.00,0.35,24.30,8.80,13.38,0.35,0.00,0.35,0.00,0.70,0.70,0.00,0.00,0.00
gThUmBDiZRHMutqs7C6g3A.txt,1,17284,17284.00,23.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,233.09,0.28,44.34,44.75,0.00,0.05,0.00,2.45,104.20,0.00,0.00,37.02
OjnYNjM8C4pvMN8hK6ItuQ.txt,1,17945,17945.00,23.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234.22,0.18,45.14,45.30,0.00,0.01,0.00,2.44,105.77,0.00,0.00,35.39
"-04PilMPWcEqw9y6XCqbsA.txt",1,291,24.25,28.87,81.44,49.48,10.65,7.90,2.06,2.75,0.00,2.41,1.03,0.69,0.34,13.40,0.00,2.75,13.40,13.06,2.06,2.41,0.34,0.00,13.75,0.00,0.34,1.72,10.31,7.56,2.41,0.34,2.06,0.00,30.58,5.50,2.75,3.09,4.81,3.09,1.37,11.34,3.44,3.44,0.00,3.44,0.00,0.34,0.34,0.00,0.00,0.00,19.93,1.72,12.71,4.12,1.03,1.37,1.03,0.00,0.00,0.00,0.34,0.00,0.00,1.37,19.59,4.12,12.37,0.00,0.00,0.00,0.00,2.41,0.69,0.00,0.00,0.00
yKdOROPiwsSTEhakb70VVw.txt,1,292,11.68,25.34,88.36,54.45,17.47,10.27,3.42,1.71,0.68,4.45,3.08,0.00,0.00,18.15,0.00,2.05,7.19,12.67,2.74,6.85,0.34,0.00,12.67,0.34,0.00,3.42,11.64,10.27,1.71,0.68,0.00,1.03,25.34,3.77,2.74,2.05,4.79,3.08,0.34,13.36,4.45,0.68,0.34,0.00,0.34,3.08,0.34,1.71,0.00,1.03,19.18,0.34,12.67,4.11,1.37,5.48,1.03,0.00,0.00,0.68,0.00,0.34,0.00,0.68,27.74,7.19,12.33,0.00,0.00,1.71,0.34,2.05,4.11,0.00,0.00,0.00
w8QS9XZlArt9BdT-jmGKyA.txt,1,356,18.74,29.21,87.08,55.62,17.98,9.55,4.21,2.25,0.00,2.25,5.06,2.25,0.00,17.70,0.00,2.81,12.36,13.20,2.81,3.37,0.84,0.00,12.64,0.00,0.00,2.81,7.58,6.18,1.12,0.28,0.00,0.56,29.49,4.21,6.18,0.84,3.09,3.93,1.40,12.92,2.53,2.81,0.00,1.12,1.12,1.40,0.00,0.84,0.00,0.56,21.07,2.53,13.20,4.49,1.40,3.09,0.56,0.00,0.28,0.00,0.00,0.28,0.00,1.40,18.26,5.34,10.11,0.28,0.00,0.00,0.00,1.40,1.12,0.00,0.00,0.00
jLbFylQENK7orBJsNEOumA.txt,1,539,12.25,27.83,83.86,48.24,18.37,10.76,2.04,1.48,0.93,4.64,4.64,1.86,1.67,15.40,0.00,1.67,10.95,10.39,2.23,2.04,0.74,0.00,16.33,0.93,0.19,2.60,15.03,11.69,1.86,1.86,0.56,0.56,20.59,5.75,2.60,1.30,4.64,1.86,0.37,7.79,3.53,2.41,1.30,0.93,0.19,1.48,0.00,1.11,0.19,0.19,20.04,3.34,12.62,4.45,1.67,2.41,0.74,0.37,0.00,0.00,0.19,0.37,0.00,0.19,30.06,7.79,15.77,0.19,0.37,1.11,0.37,2.23,1.11,0.00,1.11,0.00
3i_PQx3QviP4-iI_GZm3vg.txt,1,28680,28680.00,24.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,237.10,0.27,45.66,46.04,0.00,0.04,0.01,2.60,107.27,0.00,0.00,35.21
74exMOQFSol9VthytPziIw.txt,1,20785,20785.00,24.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236.08,0.18,45.75,45.93,0.01,0.00,0.00,2.47,107.03,0.00,0.00,34.71
ox7ijOWLEBlYW_MMuPfypg.txt,1,18994,18994.00,23.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236.39,0.37,45.01,45.41,0.00,0.01,0.00,2.58,106.17,0.00,0.00,36.83
7OmWnHzP3ftZTrv8ERqezg.txt,1,345,10.45,18.84,86.96,59.71,17.97,13.91,11.01,0.29,0.00,1.45,3.77,0.29,0.00,26.67,0.00,2.32,13.33,11.01,4.35,2.32,1.16,0.00,7.25,0.00,0.58,1.45,6.09,5.22,0.87,0.29,0.29,0.00,23.77,6.09,1.74,1.45,2.61,2.61,0.87,7.25,2.61,2.03,0.29,0.87,0.87,2.03,1.16,0.29,0.00,0.58,20.29,1.16,12.46,4.35,0.58,1.74,0.29,0.29,0.00,0.00,0.00,0.29,0.87,1.16,23.48,8.70,12.17,0.00,0.00,0.87,0.00,1.16,0.58,0.00,0.00,0.00
uZeY-Fs2oI3tDlzcLyZD8Q.txt,1,316,16.63,24.05,88.29,54.75,18.35,8.86,7.28,0.63,0.00,0.32,4.75,1.27,0.00,17.72,0.00,2.22,10.44,15.51,2.22,3.80,0.00,0.00,12.97,0.63,0.63,2.53,9.81,8.54,1.58,0.00,0.63,0.63,25.95,4.43,1.58,0.32,6.01,3.16,0.00,10.44,5.70,2.53,1.58,0.32,0.32,1.27,0.32,0.32,0.63,0.00,18.04,0.95,12.97,3.48,1.27,1.58,0.00,0.00,0.32,0.00,0.00,0.63,0.00,0.32,19.30,5.70,10.13,0.00,0.00,0.00,0.32,3.16,0.00,0.00,0.00,0.00
pR9E2cBdgzxiXZMqesAKaA.txt,1,339,10.27,21.83,85.84,58.11,23.01,13.27,10.62,0.00,0.29,2.06,5.60,0.88,0.29,25.66,0.00,0.88,12.09,10.62,4.42,2.06,0.00,0.00,6.19,0.00,0.00,0.29,11.21,8.55,0.88,1.18,0.00,0.29,19.76,4.72,0.88,0.88,6.19,1.77,0.88,11.50,3.54,2.65,0.29,1.77,0.59,1.18,0.00,0.29,0.00,0.88,23.01,2.65,14.75,3.24,0.88,1.47,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,24.19,10.03,11.21,0.00,0.00,0.29,0.00,2.65,0.00,0.00,0.00,0.00
